,Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
10444,WH_110444,EID_60444,Rural,Large,West,Zone 6,6,0,5,4006,Company Owned,24,0,0,1,216,40.0,2010.0,22,0,B,2,23,28061
10445,WH_110445,EID_60445,Rural,Large,North,Zone 6,8,0,3,5233,Company Owned,54,0,0,1,270,36.0,2008.0,17,0,B,3,6,22128
10446,WH_110446,EID_60446,Rural,Small,West,Zone 1,2,0,4,4745,Company Owned,60,0,0,1,58,33.0,,20,0,B,5,3,24148
10447,WH_110447,EID_60447,Urban,Small,West,Zone 6,4,3,3,5289,Rented,28,0,0,1,171,33.0,,14,0,C,2,9,18080
10448,WH_110448,EID_60448,Rural,Mid,West,Zone 3,7,1,3,4982,Company Owned,42,1,0,1,202,40.0,2016.0,10,0,B+,4,19,12098
10449,WH_110449,EID_60449,Rural,Large,North,Zone 6,4,1,3,4970,Rented,25,0,0,1,93,23.0,,11,1,A,6,29,15062
10450,WH_110450,EID_60450,Rural,Large,West,Zone 6,8,4,4,4905,Company Owned,34,0,1,1,123,33.0,2015.0,9,0,A,3,23,12128
10451,WH_110451,EID_60451,Rural,Mid,North,Zone 4,0,0,4,6047,Rented,57,0,0,0,123,19.0,,6,0,B+,3,26,7139
10452,WH_110452,EID_60452,Rural,Large,West,Zone 5,2,2,2,5950,Rented,22,0,0,0,102,16.0,,4,0,B+,3,10,4072
10453,WH_110453,EID_60453,Rural,Small,North,Zone 1,1,2,2,4291,Rented,41,1,0,0,65,35.0,,9,0,B+,4,30,10063
10454,WH_110454,EID_60454,Rural,Mid,West,Zone 4,1,0,4,5876,Company Owned,41,1,1,1,250,28.0,,28,0,B,3,11,35068
10455,WH_110455,EID_60455,Rural,Large,North,Zone 5,6,0,3,7776,Company Owned,40,0,0,1,90,29.0,2021.0,7,0,B,2,24,8089
10456,WH_110456,EID_60456,Rural,Mid,North,Zone 3,0,0,4,4002,Rented,16,0,0,0,96,17.0,,20,0,C,3,19,27061
10457,WH_110457,EID_60457,Rural,Large,North,Zone 6,4,0,2,5466,Rented,53,0,0,0,204,14.0,1997.0,29,0,C,2,28,40149
10458,WH_110458,EID_60458,Rural,Large,North,Zone 6,0,0,3,4910,Company Owned,45,0,0,0,187,28.0,,4,0,B+,1,4,4076
10459,WH_110459,EID_60459,Urban,Small,South,Zone 1,8,1,8,4507,Rented,44,0,0,0,175,24.0,2003.0,33,0,A,5,21,43082
10460,WH_110460,EID_60460,Rural,Mid,South,Zone 3,0,1,4,8541,Company Owned,28,0,0,1,89,23.0,,14,0,C,3,19,19094
10461,WH_110461,EID_60461,Urban,Large,South,Zone 6,6,0,2,6175,Company Owned,42,0,0,1,163,27.0,,19,1,A+,6,29,25124
10462,WH_110462,EID_60462,Rural,Large,North,Zone 5,7,3,3,5386,Company Owned,50,0,0,0,213,22.0,,19,1,A+,2,14,25088
10463,WH_110463,EID_60463,Rural,Mid,South,Zone 4,4,0,2,4830,Company Owned,45,0,0,1,226,25.0,2000.0,27,0,B,4,26,31113
10464,WH_110464,EID_60464,Rural,Small,South,Zone 6,3,1,3,5192,Company Owned,32,0,0,1,114,31.0,,18,1,C,5,9,24102
10465,WH_110465,EID_60465,Rural,Mid,South,Zone 3,6,1,3,6836,Rented,15,0,0,0,101,38.0,2019.0,7,1,C,1,27,10084
10466,WH_110466,EID_60466,Rural,Mid,South,Zone 4,3,0,2,3929,Company Owned,48,1,0,1,83,45.0,2001.0,25,1,A+,6,26,32078
10467,WH_110467,EID_60467,Rural,Mid,North,Zone 3,2,0,3,5648,Rented,23,0,0,1,220,23.0,,25,1,A+,4,19,32062
10468,WH_110468,EID_60468,Rural,Large,North,Zone 5,4,0,3,4965,Rented,53,0,0,0,229,19.0,2006.0,20,1,A,5,17,28074
10469,WH_110469,EID_60469,Rural,Mid,North,Zone 3,7,0,2,5285,Company Owned,37,0,0,1,169,34.0,2009.0,19,0,B,4,27,24145
10470,WH_110470,EID_60470,Rural,Large,North,Zone 5,0,1,4,4542,Company Owned,56,0,0,1,66,29.0,,4,0,C,2,24,6151
10471,WH_110471,EID_60471,Rural,Large,North,Zone 5,6,0,3,5930,Company Owned,39,0,0,1,197,26.0,,0,0,,0,24,3088
10472,WH_110472,EID_60472,Rural,Large,West,Zone 5,1,2,4,4193,Company Owned,17,0,0,1,140,26.0,,6,0,A+,1,10,8102
10473,WH_110473,EID_60473,Rural,Mid,West,Zone 2,4,0,1,4513,Rented,40,0,0,1,187,17.0,2017.0,11,1,B+,5,1,14130
10474,WH_110474,EID_60474,Rural,Mid,West,Zone 4,5,0,6,5882,Company Owned,64,0,0,1,130,32.0,1996.0,23,1,C,3,26,33098
10475,WH_110475,EID_60475,Rural,Large,North,Zone 6,4,4,3,5703,Company Owned,55,0,0,0,244,24.0,,16,1,A+,5,29,21110
10476,WH_110476,EID_60476,Rural,Mid,South,Zone 3,7,0,3,4467,Company Owned,24,0,0,1,151,31.0,1999.0,24,1,B,2,19,31103
10477,WH_110477,EID_60477,Rural,Small,West,Zone 1,1,0,2,5526,Rented,33,0,0,1,101,27.0,,17,0,B+,1,21,21079
10478,WH_110478,EID_60478,Rural,Large,North,Zone 6,2,0,3,2416,Company Owned,46,1,0,1,90,33.0,,26,0,B,4,6,31151
10479,WH_110479,EID_60479,Rural,Large,West,Zone 6,3,0,3,4521,Rented,30,1,0,1,109,44.0,,16,1,C,3,23,21111
10480,WH_110480,EID_60480,Rural,Large,South,Zone 6,4,0,3,3552,Rented,45,0,0,1,187,25.0,2003.0,25,0,B+,4,29,29070
10481,WH_110481,EID_60481,Rural,Large,South,Zone 6,0,0,2,5316,Rented,33,0,0,1,96,26.0,,10,0,A,4,29,14079
10482,WH_110482,EID_60482,Rural,Mid,North,Zone 3,7,0,2,5796,Rented,45,0,0,1,225,35.0,1997.0,26,1,C,4,27,34095
10483,WH_110483,EID_60483,Rural,Mid,North,Zone 4,3,0,2,6069,Rented,36,0,0,0,229,19.0,,26,1,A+,3,26,34079
10484,WH_110484,EID_60484,Rural,Mid,West,Zone 4,2,0,2,4670,Rented,20,0,0,1,199,36.0,,21,0,C,6,26,29133
10485,WH_110485,EID_60485,Rural,Large,South,Zone 5,8,0,3,5139,Company Owned,15,1,0,1,195,34.0,2017.0,11,0,B,6,25,13102
10486,WH_110486,EID_60486,Rural,Large,North,Zone 6,3,1,4,5589,Company Owned,48,0,0,0,58,33.0,,5,0,B,2,7,5064
10487,WH_110487,EID_60487,Urban,Mid,South,Zone 4,3,0,3,4652,Rented,66,0,0,0,185,20.0,1999.0,30,0,B,2,26,37127
10488,WH_110488,EID_60488,Rural,Large,South,Zone 5,5,0,2,6526,Company Owned,34,0,0,1,242,25.0,2022.0,8,0,B+,2,25,9093
10489,WH_110489,EID_60489,Rural,Mid,West,Zone 4,0,3,2,5592,Company Owned,34,0,0,1,139,29.0,,5,0,A,4,11,6094
10490,WH_110490,EID_60490,Rural,Mid,North,Zone 2,3,0,5,2982,Company Owned,47,0,0,0,75,20.0,2013.0,18,0,C,5,12,24077
10491,WH_110491,EID_60491,Rural,Large,West,Zone 6,8,0,2,11008,Rented,24,0,0,0,59,26.0,2014.0,9,1,A+,6,23,12055
10492,WH_110492,EID_60492,Rural,Large,North,Zone 6,2,3,4,3306,Company Owned,22,1,0,1,176,35.0,,16,0,B,2,6,18070
10493,WH_110493,EID_60493,Rural,Small,South,Zone 1,8,0,3,6103,Company Owned,37,0,0,1,184,50.0,2015.0,15,1,B+,6,21,17096
10494,WH_110494,EID_60494,Rural,Large,West,Zone 5,2,0,4,6799,Rented,69,0,0,0,248,15.0,,33,0,B,6,25,40113
10495,WH_110495,EID_60495,Rural,Large,North,Zone 5,8,0,4,5044,Company Owned,33,0,0,0,89,,2017.0,9,0,B,2,14,12093
10496,WH_110496,EID_60496,Rural,Mid,North,Zone 3,0,0,3,5714,Rented,31,0,0,0,152,27.0,,26,0,A,6,27,32110
10497,WH_110497,EID_60497,Rural,Mid,West,Zone 4,4,1,4,3496,Rented,29,0,0,0,123,26.0,2020.0,7,1,C,2,26,9113
10498,WH_110498,EID_60498,Rural,Large,North,Zone 5,4,0,5,6713,Rented,30,0,0,0,116,27.0,2000.0,26,0,B,6,5,31079
10499,WH_110499,EID_60499,Rural,Large,South,Zone 5,6,0,2,4693,Rented,56,0,0,0,133,25.0,2003.0,25,1,C,4,25,36060
10500,WH_110500,EID_60500,Urban,Large,West,Zone 5,0,0,5,4172,Company Owned,68,0,1,1,102,24.0,,36,0,A,6,10,49082
10501,WH_110501,EID_60501,Rural,Small,West,Zone 1,6,0,4,5960,Company Owned,59,0,0,0,182,32.0,1996.0,27,0,C,5,30,33146
10502,WH_110502,EID_60502,Rural,Mid,North,Zone 4,8,0,2,5524,Company Owned,37,0,0,1,104,24.0,2011.0,18,1,B,5,26,23114
10503,WH_110503,EID_60503,Rural,Mid,North,Zone 4,7,0,4,2867,Company Owned,49,0,0,0,107,28.0,2007.0,18,0,C,5,26,24096
10504,WH_110504,EID_60504,Rural,Mid,West,Zone 3,0,0,4,6111,Company Owned,23,0,0,1,149,41.0,,35,0,C,4,19,48105
10505,WH_110505,EID_60505,Rural,Small,West,Zone 6,5,3,5,5074,Rented,48,0,0,1,260,22.0,,19,1,A+,6,9,25079
10506,WH_110506,EID_60506,Rural,Small,North,Zone 6,8,0,3,4701,Rented,56,0,0,1,123,27.0,,0,0,,0,9,3149
10507,WH_110507,EID_60507,Rural,Mid,West,Zone 4,4,1,4,6907,Rented,60,0,0,0,84,15.0,,16,1,B+,3,26,19133
10508,WH_110508,EID_60508,Rural,Mid,North,Zone 3,4,0,3,7217,Company Owned,19,0,0,1,159,23.0,2022.0,0,0,,0,27,5108
10509,WH_110509,EID_60509,Rural,Small,West,Zone 1,1,0,4,3599,Rented,64,0,0,1,71,29.0,,24,0,C,5,3,33103
10510,WH_110510,EID_60510,Rural,Large,North,Zone 6,7,0,2,5655,Rented,44,0,0,0,260,17.0,2014.0,12,1,C,5,28,15068
10511,WH_110511,EID_60511,Urban,Mid,South,Zone 2,8,0,3,9410,Rented,45,0,0,1,223,29.0,2003.0,24,1,C,5,1,31148
10512,WH_110512,EID_60512,Rural,Mid,West,Zone 3,1,0,3,4140,Company Owned,38,0,0,0,252,30.0,,10,0,B+,2,27,12101
10513,WH_110513,EID_60513,Rural,Small,North,Zone 1,3,0,4,6095,Company Owned,40,0,0,1,69,24.0,2005.0,23,0,A,5,30,30095
10514,WH_110514,EID_60514,Rural,Large,North,Zone 5,0,1,3,7883,Rented,40,0,0,0,258,22.0,,19,0,A+,3,24,24117
10515,WH_110515,EID_60515,Rural,Large,West,Zone 5,0,0,3,4875,Rented,40,0,0,1,261,25.0,,5,0,B+,5,25,6104
10516,WH_110516,EID_60516,Rural,Mid,North,Zone 3,2,5,3,4206,Rented,15,0,0,0,243,17.0,,12,1,A+,4,19,16067
10517,WH_110517,EID_60517,Rural,Large,West,Zone 6,8,2,4,4070,Company Owned,19,0,0,1,248,,2008.0,22,0,B,2,6,26086
10518,WH_110518,EID_60518,Rural,Large,West,Zone 5,5,0,4,4415,Company Owned,63,1,1,1,151,30.0,,11,0,A,4,14,14147
10519,WH_110519,EID_60519,Rural,Mid,West,Zone 4,0,1,4,4775,Rented,21,0,0,0,189,,,8,0,B,5,26,10134
10520,WH_110520,EID_60520,Urban,Large,North,Zone 6,0,0,1,5338,Company Owned,41,0,0,1,84,30.0,,23,0,B+,5,28,28124
10521,WH_110521,EID_60521,Rural,Mid,North,Zone 3,5,0,3,4137,Company Owned,51,0,0,1,130,19.0,2004.0,22,1,B,4,27,29150
10522,WH_110522,EID_60522,Rural,Small,South,Zone 6,1,0,3,4750,Rented,34,1,0,1,248,27.0,,24,0,A,5,9,30133
10523,WH_110523,EID_60523,Rural,Mid,North,Zone 4,0,0,4,5885,Rented,35,0,0,1,58,61.0,,5,0,A+,4,26,6105
10524,WH_110524,EID_60524,Rural,Small,North,Zone 1,7,1,2,4425,Company Owned,63,0,0,0,90,22.0,,16,1,B,6,21,19065
10525,WH_110525,EID_60525,Rural,Mid,North,Zone 4,0,0,2,5757,Company Owned,20,1,0,1,91,26.0,,19,0,A,2,26,24059
10526,WH_110526,EID_60526,Rural,Large,West,Zone 6,7,3,5,4158,Company Owned,16,0,0,1,144,31.0,,18,0,C,5,6,23066
10527,WH_110527,EID_60527,Rural,Large,South,Zone 6,6,3,4,5282,Company Owned,22,0,0,1,113,40.0,2002.0,27,1,B,6,29,32124
10528,WH_110528,EID_60528,Rural,Mid,South,Zone 3,3,0,4,3378,Rented,35,0,0,1,87,34.0,2019.0,10,0,B+,3,27,12125
10529,WH_110529,EID_60529,Rural,Large,South,Zone 6,8,1,2,3369,Rented,28,0,0,1,246,44.0,2009.0,24,0,A,4,29,32138
10530,WH_110530,EID_60530,Rural,Large,West,Zone 5,8,1,2,4428,Company Owned,50,0,0,1,81,45.0,2019.0,6,1,B,2,25,7138
10531,WH_110531,EID_60531,Rural,Large,West,Zone 6,5,1,4,6123,Rented,46,0,0,1,96,22.0,2009.0,18,0,A,3,23,23098
10532,WH_110532,EID_60532,Rural,Mid,North,Zone 4,7,0,3,4486,Company Owned,22,0,0,0,246,19.0,1997.0,25,1,B+,3,26,33071
10533,WH_110533,EID_60533,Rural,Small,South,Zone 1,1,0,3,3552,Company Owned,29,0,0,1,254,29.0,,20,0,A,3,21,25068
10534,WH_110534,EID_60534,Rural,Mid,West,Zone 3,0,1,4,4100,Rented,45,1,0,1,117,34.0,,4,0,C,3,27,6090
10535,WH_110535,EID_60535,Rural,Small,West,Zone 1,5,1,2,4691,Rented,45,0,0,1,206,21.0,2016.0,10,0,B,4,3,12092
10536,WH_110536,EID_60536,Rural,Mid,South,Zone 2,5,0,2,4362,Rented,36,0,0,0,160,18.0,2013.0,20,0,A,4,1,26089
10537,WH_110537,EID_60537,Rural,Mid,North,Zone 2,3,0,3,3778,Company Owned,28,0,0,1,109,22.0,2010.0,20,0,B,3,18,24143
10538,WH_110538,EID_60538,Rural,Small,North,Zone 1,7,0,4,4317,Rented,31,1,0,1,130,38.0,,7,0,B,4,3,8139
10539,WH_110539,EID_60539,Rural,Mid,South,Zone 2,0,0,3,5100,Company Owned,47,0,0,0,186,28.0,,21,0,A,5,32,29145
10540,WH_110540,EID_60540,Rural,Small,North,Zone 1,2,1,4,4894,Company Owned,59,0,0,1,63,26.0,,23,0,A+,5,30,29076
10541,WH_110541,EID_60541,Rural,Large,West,Zone 5,4,0,4,5524,Company Owned,17,0,0,1,225,,2015.0,14,1,A+,5,10,21105
10542,WH_110542,EID_60542,Rural,Mid,North,Zone 4,3,0,2,4118,Company Owned,59,0,0,1,255,23.0,2012.0,18,1,A+,2,26,23061
10543,WH_110543,EID_60543,Rural,Mid,North,Zone 2,5,1,3,5875,Company Owned,45,0,0,1,73,34.0,2014.0,13,0,A,5,1,16084
10544,WH_110544,EID_60544,Rural,Large,West,Zone 5,2,0,2,6700,Company Owned,55,0,0,1,148,28.0,,9,0,B,4,5,11129
10545,WH_110545,EID_60545,Rural,Mid,West,Zone 4,8,0,3,4777,Company Owned,58,0,0,1,63,36.0,2004.0,24,0,B,2,11,28134
10546,WH_110546,EID_60546,Rural,Mid,West,Zone 4,0,1,4,6027,Company Owned,27,0,0,1,267,22.0,,17,0,B+,4,11,20097
10547,WH_110547,EID_60547,Rural,Mid,West,Zone 4,8,0,3,4466,Company Owned,33,0,0,0,113,25.0,2018.0,12,0,B,3,26,15106
10548,WH_110548,EID_60548,Rural,Large,South,Zone 5,6,0,4,4923,Rented,24,0,0,1,200,27.0,2011.0,16,1,C,5,25,23119
10549,WH_110549,EID_60549,Urban,Small,South,Zone 1,7,1,3,9127,Company Owned,63,0,0,0,135,28.0,2005.0,27,0,A,6,21,35090
10550,WH_110550,EID_60550,Rural,Mid,North,Zone 3,8,5,3,5074,Rented,33,0,0,1,94,33.0,,16,1,B+,3,27,19110
10551,WH_110551,EID_60551,Rural,Large,North,Zone 5,6,0,2,3813,Company Owned,30,0,0,1,225,21.0,1998.0,25,0,B,3,14,31134
10552,WH_110552,EID_60552,Rural,Large,West,Zone 6,5,0,3,4790,Company Owned,35,0,0,1,72,22.0,1998.0,26,1,A,3,23,34086
10553,WH_110553,EID_60553,Rural,Small,North,Zone 1,1,0,4,4709,Rented,68,0,0,1,86,27.0,,0,0,,0,30,3110
10554,WH_110554,EID_60554,Rural,Mid,South,Zone 4,0,0,4,4102,Company Owned,60,0,0,1,115,25.0,,20,0,B,2,26,23119
10555,WH_110555,EID_60555,Rural,Small,North,Zone 6,0,0,3,5132,Company Owned,65,0,0,0,245,22.0,,15,0,B,3,8,19114
10556,WH_110556,EID_60556,Rural,Mid,South,Zone 2,8,0,4,4858,Company Owned,32,0,1,1,240,22.0,2018.0,13,1,A,5,32,19125
10557,WH_110557,EID_60557,Rural,Mid,West,Zone 3,4,1,6,4523,Company Owned,43,0,0,1,232,24.0,,4,1,C,3,19,5065
10558,WH_110558,EID_60558,Urban,Mid,West,Zone 2,7,2,4,5047,Rented,38,0,0,0,65,36.0,2007.0,24,1,B,4,12,28072
10559,WH_110559,EID_60559,Rural,Large,North,Zone 5,4,0,4,6752,Rented,32,0,0,1,260,27.0,2016.0,11,0,B,5,24,14069
10560,WH_110560,EID_60560,Rural,Small,West,Zone 1,3,1,4,3289,Company Owned,20,0,0,0,80,27.0,2022.0,0,0,,0,3,6114
10561,WH_110561,EID_60561,Rural,Mid,South,Zone 2,6,1,4,4522,Rented,53,0,0,1,63,32.0,2012.0,22,0,A,6,32,29077
10562,WH_110562,EID_60562,Rural,Small,West,Zone 6,8,0,4,6161,Company Owned,29,0,0,1,126,26.0,,4,1,C,2,15,5072
10563,WH_110563,EID_60563,Rural,Mid,North,Zone 2,5,0,3,5359,Rented,53,1,0,1,113,27.0,2019.0,5,0,C,2,12,7073
10564,WH_110564,EID_60564,Rural,Mid,South,Zone 4,8,0,2,3224,Company Owned,21,0,0,0,227,20.0,2015.0,18,1,C,5,26,25098
10565,WH_110565,EID_60565,Rural,Large,South,Zone 5,7,4,2,3784,Rented,47,0,0,0,257,15.0,2007.0,25,0,B+,4,25,29110
10566,WH_110566,EID_60566,Rural,Large,West,Zone 6,7,0,3,4390,Company Owned,27,0,0,0,267,36.0,2018.0,9,0,C,3,6,13078
10567,WH_110567,EID_60567,Rural,Large,North,Zone 6,3,1,4,4257,Company Owned,46,0,0,1,218,25.0,,16,0,B+,5,28,18106
10568,WH_110568,EID_60568,Rural,Large,North,Zone 6,2,0,4,4482,Rented,38,0,0,0,114,17.0,,23,0,B,3,28,29140
10569,WH_110569,EID_60569,Rural,Large,North,Zone 5,5,0,2,5850,Rented,19,0,0,0,146,18.0,2004.0,39,0,B,6,5,49087
10570,WH_110570,EID_60570,Rural,Mid,East,Zone 4,6,1,4,4827,Company Owned,42,0,0,0,245,26.0,2019.0,5,0,C,1,26,6064
10571,WH_110571,EID_60571,Rural,Mid,South,Zone 2,8,0,4,3384,Company Owned,43,0,0,1,175,22.0,2007.0,19,1,A,2,32,26092
10572,WH_110572,EID_60572,Rural,Small,North,Zone 6,3,0,4,4619,Rented,23,0,0,1,141,27.0,2001.0,22,0,C,5,13,28136
10573,WH_110573,EID_60573,Rural,Large,South,Zone 6,3,2,2,4653,Rented,21,0,0,1,173,42.0,,0,0,,0,29,3085
10574,WH_110574,EID_60574,Rural,Large,West,Zone 6,1,0,4,4761,Company Owned,67,0,0,1,62,35.0,,5,0,C,2,23,6062
10575,WH_110575,EID_60575,Rural,Mid,West,Zone 4,8,1,4,4025,Company Owned,63,0,0,0,241,26.0,2005.0,30,0,B+,6,11,37086
10576,WH_110576,EID_60576,Rural,Small,South,Zone 1,1,0,2,3966,Rented,54,0,0,1,209,26.0,,21,0,B+,6,16,26079
10577,WH_110577,EID_60577,Rural,Mid,East,Zone 3,8,0,6,4701,Rented,39,0,0,1,180,29.0,,17,0,B,4,27,20068
10578,WH_110578,EID_60578,Rural,Small,North,Zone 6,7,3,2,7493,Rented,42,0,0,1,140,32.0,,26,0,B+,6,8,30150
10579,WH_110579,EID_60579,Rural,Small,South,Zone 1,1,2,3,3697,Company Owned,53,0,0,1,141,25.0,,12,0,B+,3,21,14120
10580,WH_110580,EID_60580,Rural,Large,North,Zone 6,5,0,3,5666,Rented,23,0,0,1,72,23.0,2012.0,11,1,A+,5,23,14083
10581,WH_110581,EID_60581,Rural,Mid,West,Zone 2,2,0,4,4099,Company Owned,54,0,0,1,258,27.0,,25,0,C,5,12,31085
10582,WH_110582,EID_60582,Rural,Mid,West,Zone 4,5,4,4,4659,Company Owned,59,0,0,1,121,27.0,,12,1,B+,4,11,14139
10583,WH_110583,EID_60583,Rural,Small,West,Zone 1,1,1,8,5785,Rented,28,0,0,0,244,20.0,,27,0,A,2,30,36078
10584,WH_110584,EID_60584,Rural,Small,South,Zone 1,8,0,1,6174,Company Owned,21,0,0,0,266,36.0,2022.0,0,0,,0,21,6150
10585,WH_110585,EID_60585,Urban,Large,North,Zone 6,8,1,4,5073,Rented,59,0,0,0,165,18.0,,14,1,B,2,29,17093
10586,WH_110586,EID_60586,Rural,Large,West,Zone 5,5,3,3,4665,Company Owned,28,1,0,1,119,36.0,,4,0,C,5,14,5068
10587,WH_110587,EID_60587,Rural,Large,North,Zone 5,5,0,4,4802,Company Owned,16,0,0,1,145,38.0,,26,0,A,6,17,32060
10588,WH_110588,EID_60588,Rural,Small,North,Zone 1,0,0,4,6298,Company Owned,55,0,0,0,215,,,17,0,A+,3,21,21102
10589,WH_110589,EID_60589,Rural,Large,West,Zone 5,6,0,2,4805,Rented,38,0,0,0,138,24.0,2005.0,24,0,B,2,10,28127
10590,WH_110590,EID_60590,Rural,Mid,North,Zone 4,7,0,3,3964,Rented,43,0,0,1,64,34.0,2018.0,11,1,A,5,26,16144
10591,WH_110591,EID_60591,Rural,Mid,West,Zone 4,2,4,2,5435,Company Owned,53,0,0,0,64,29.0,,0,0,,0,11,3139
10592,WH_110592,EID_60592,Rural,Mid,North,Zone 4,3,3,3,4583,Rented,28,0,0,0,245,17.0,2017.0,6,0,B,3,26,7095
10593,WH_110593,EID_60593,Rural,Large,North,Zone 6,3,0,2,4793,Company Owned,43,0,0,1,174,25.0,2013.0,19,1,A+,6,7,27056
10594,WH_110594,EID_60594,Rural,Large,West,Zone 5,8,4,3,4466,Rented,67,0,0,0,180,19.0,1997.0,18,0,C,5,5,23124
10595,WH_110595,EID_60595,Rural,Large,North,Zone 5,2,1,2,5045,Company Owned,68,1,0,1,183,44.0,,16,0,A,4,24,21103
10596,WH_110596,EID_60596,Rural,Small,South,Zone 1,1,0,2,4094,Rented,67,0,0,1,110,35.0,,11,0,A+,4,31,14099
10597,WH_110597,EID_60597,Rural,Large,West,Zone 5,6,0,6,4303,Company Owned,53,0,0,1,233,23.0,,26,0,B+,4,10,30143
10598,WH_110598,EID_60598,Rural,Mid,West,Zone 4,5,1,4,4376,Rented,31,0,0,1,140,25.0,2019.0,5,0,A,3,11,7136
10599,WH_110599,EID_60599,Rural,Large,North,Zone 6,7,0,3,4765,Company Owned,47,1,0,1,137,35.0,2004.0,22,0,A,2,6,30150
10600,WH_110600,EID_60600,Rural,Mid,South,Zone 2,5,0,3,4215,Company Owned,28,0,0,1,238,22.0,2017.0,13,1,A+,2,32,19121
10601,WH_110601,EID_60601,Rural,Large,North,Zone 5,3,0,3,6878,Company Owned,63,0,0,1,189,30.0,2023.0,0,0,,0,24,6102
10602,WH_110602,EID_60602,Urban,Mid,West,Zone 4,8,0,4,4343,Company Owned,36,0,0,1,193,33.0,2004.0,28,0,B+,4,11,35062
10603,WH_110603,EID_60603,Rural,Mid,West,Zone 4,6,0,3,4893,Rented,44,0,0,1,173,28.0,2012.0,12,1,A+,2,11,16110
10604,WH_110604,EID_60604,Rural,Mid,West,Zone 3,0,0,3,3734,Rented,64,0,0,0,268,23.0,,35,0,A+,6,27,46146
10605,WH_110605,EID_60605,Rural,Small,South,Zone 1,0,0,3,4777,Company Owned,29,1,0,1,160,37.0,,10,0,A+,4,16,13141
10606,WH_110606,EID_60606,Rural,Large,North,Zone 6,5,2,2,6092,Company Owned,24,1,0,0,252,35.0,,12,1,A+,5,23,16116
10607,WH_110607,EID_60607,Rural,Large,North,Zone 6,7,0,2,4754,Rented,21,0,0,1,203,31.0,2000.0,35,0,A,2,28,48087
10608,WH_110608,EID_60608,Rural,Large,West,Zone 6,5,0,2,4257,Company Owned,30,0,0,1,215,22.0,2020.0,4,1,C,2,23,5125
10609,WH_110609,EID_60609,Rural,Mid,West,Zone 4,3,2,3,2614,Company Owned,64,1,1,0,174,32.0,,15,0,A,2,11,19102
10610,WH_110610,EID_60610,Rural,Mid,North,Zone 2,7,1,5,5330,Company Owned,61,0,0,1,202,33.0,2002.0,31,1,A+,2,12,42136
10611,WH_110611,EID_60611,Rural,Mid,North,Zone 4,4,0,2,5131,Company Owned,64,0,0,1,217,24.0,2016.0,11,0,C,5,26,14120
10612,WH_110612,EID_60612,Rural,Small,North,Zone 1,1,0,2,5310,Company Owned,40,0,0,1,227,32.0,,11,1,B,6,31,12080
10613,WH_110613,EID_60613,Rural,Small,North,Zone 6,0,3,4,4773,Company Owned,19,0,0,0,164,22.0,,10,0,B,1,13,12095
10614,WH_110614,EID_60614,Rural,Mid,South,Zone 2,8,0,2,4942,Rented,51,0,0,0,227,16.0,1997.0,28,1,A,6,12,37093
10615,WH_110615,EID_60615,Rural,Large,South,Zone 5,1,4,2,4527,Company Owned,35,1,1,0,129,30.0,,7,0,B,6,14,9069
10616,WH_110616,EID_60616,Rural,Large,South,Zone 6,8,0,2,4858,Company Owned,65,0,0,0,197,15.0,2003.0,25,0,B,2,29,29140
10617,WH_110617,EID_60617,Rural,Large,North,Zone 6,1,0,4,4057,Rented,45,0,0,0,59,17.0,,9,0,B+,4,28,11075
10618,WH_110618,EID_60618,Rural,Mid,South,Zone 2,1,1,3,3878,Rented,38,0,0,1,114,26.0,,0,0,,0,22,4109
10619,WH_110619,EID_60619,Rural,Large,West,Zone 5,3,1,4,3650,Rented,44,0,0,0,136,15.0,2000.0,16,1,A,4,14,21082
10620,WH_110620,EID_60620,Rural,Mid,North,Zone 2,7,0,3,4716,Rented,51,0,0,0,166,18.0,2012.0,19,1,B,3,1,25101
10621,WH_110621,EID_60621,Rural,Mid,West,Zone 2,0,1,2,5509,Rented,62,0,0,1,100,21.0,,9,0,A+,2,12,12109
10622,WH_110622,EID_60622,Rural,Mid,West,Zone 2,3,0,2,6495,Rented,23,0,0,0,78,16.0,2005.0,36,0,B,5,12,45132
10623,WH_110623,EID_60623,Rural,Small,North,Zone 1,3,4,2,6030,Rented,33,0,0,1,71,35.0,,24,0,A,6,30,31060
10624,WH_110624,EID_60624,Rural,Mid,North,Zone 4,3,0,4,5540,Company Owned,28,0,0,0,135,18.0,,4,1,C,2,26,5060
10625,WH_110625,EID_60625,Rural,Large,West,Zone 6,2,0,3,4340,Company Owned,27,0,0,1,86,40.0,,34,0,B,3,23,42093
10626,WH_110626,EID_60626,Rural,Large,North,Zone 6,7,0,2,6278,Company Owned,32,0,0,1,163,29.0,2022.0,5,0,C,3,28,6151
10627,WH_110627,EID_60627,Rural,Large,West,Zone 6,2,2,4,5259,Rented,16,0,0,1,79,36.0,,5,0,C,2,23,7060
